10000	3.0
20000	3.0
30000	2.0
40000	1.0
50000	0.0
60000	6.0
70000	5.0
80000	5.0
90000	6.0
100000	3.0
110000	6.0
120000	3.0
130000	7.0
140000	1.0
150000	4.0
160000	6.0
170000	3.0
180000	4.0
190000	4.0
200000	3.0
210000	5.0
220000	4.0
230000	3.0
240000	2.0
250000	5.0
260000	5.0
270000	5.0
280000	1.0
290000	4.0
300000	6.0
310000	5.0
320000	5.0
330000	7.0
340000	4.0
350000	5.0
360000	5.0
370000	0.0
380000	0.0
390000	0.0
400000	0.0
410000	0.0
420000	0.0
430000	0.0
440000	0.0
450000	0.0
460000	1.0
470000	0.0
480000	0.0
490000	1.0
500000	1.0
510000	1.0
520000	0.0
530000	0.0
540000	2.0
550000	19.0
560000	46.0
570000	23.0
580000	5.0
590000	4.0
600000	4.0
610000	3.0
620000	4.0
630000	5.0
640000	2.0
650000	4.0
660000	2.0
670000	143.0
680000	134.0
690000	127.0
700000	143.0
710000	138.0
720000	149.0
730000	141.0
740000	142.0
750000	148.0
760000	146.0
770000	152.0
780000	147.0
790000	126.0
800000	142.0
810000	145.0
820000	125.0
830000	142.0
840000	145.0
850000	151.0
860000	140.0
870000	146.0
880000	145.0
890000	135.0
900000	133.0
910000	143.0
920000	147.0
930000	132.0
940000	139.0
950000	135.0
960000	133.0
970000	138.0
980000	141.0
990000	135.0
1000000	146.0
